Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1999-05-10 00:00:00-04:00,45.19003900634908,45.65359450612113,44.66026129232389,45.34897232055664,10604200,0.0,0.0,0.0
1999-05-11 00:00:00-04:00,45.71980776136946,46.3025631326036,45.45491895626303,46.06416320800781,8800800,0.0,0.0,0.0
1999-05-12 00:00:00-04:00,46.2760763571296,47.176698335459534,44.925143389634684,47.017765045166016,12507400,0.0,0.0,0.0
1999-05-13 00:00:00-04:00,47.38861231360452,47.46807896365528,45.93172372934055,46.14363479614258,9864000,0.0,0.0,0.0
1999-05-14 00:00:00-04:00,45.24302709946652,45.77280493435489,44.9251603985335,45.26951599121094,12205400,0.0,0.0,0.0
1999-05-17 00:00:00-04:00,44.87217128932913,46.223104427319555,44.42848246459698,46.08403778076172,9906800,0.0,0.0,0.0
1999-05-18 00:00:00-04:00,46.03769081679558,46.302579716777146,45.34897967684352,45.87875747680664,9267800,0.0,0.0,0.0
1999-05-19 00:00:00-04:00,46.06416578227675,46.54096565811401,45.34896596852088,46.51447677612305,7985600,0.0,0.0,0.0
1999-05-20 00:00:00-04:00,46.613830706574454,46.613830706574454,45.16356377593945,45.23640823364258,5997200,0.0,0.0,0.0
1999-05-21 00:00:00-04:00,45.37544980962225,45.50789420486342,44.58078343817528,44.819183349609375,10958600,0.0,0.0,0.0
1999-05-24 00:00:00-04:00,44.89864893000078,44.97811556527512,43.388782859788364,43.68016052246094,9569800,0.0,0.0,0.0
1999-05-25 00:00:00-04:00,43.62719706233393,44.26293035285974,42.064352723124635,42.24977493286133,17771200,0.0,0.0,0.0
1999-05-26 00:00:00-04:00,42.806050302052356,43.600717077461745,41.481605676370044,43.42853927612305,26772000,0.0,0.0,0.0
1999-05-27 00:00:00-04:00,43.25634571629711,44.01790109862629,42.70007917616102,43.388790130615234,23334800,0.0,0.0,0.0
1999-05-28 00:00:00-04:00,43.653654997771206,44.34236557419236,43.09738876296951,44.103965759277344,12969800,0.0,0.0,0.0
1999-06-01 00:00:00-04:00,44.024538963374106,44.23645010158529,42.88551659548898,43.12391662597656,6960200,0.0,0.0,0.0
1999-06-02 00:00:00-04:00,43.097407620682596,44.07749617751435,42.017985764171954,43.85234069824219,11996600,0.0,0.0,0.0
1999-06-03 00:00:00-04:00,44.18346211489509,44.18346211489509,42.964973351534674,43.229862213134766,11147800,0.0,0.0,0.0
1999-06-04 00:00:00-04:00,43.54773209579776,44.70662095175345,43.54773209579776,44.5543098449707,12987200,0.0,0.0,0.0
1999-06-07 00:00:00-04:00,44.86555199187095,45.76617414255648,44.7662186664277,45.48141860961914,11491800,0.0,0.0,0.0
1999-06-08 00:00:00-04:00,45.587377363635646,45.79928847282164,44.1106218214958,44.34239959716797,8134800,0.0,0.0,0.0
1999-06-09 00:00:00-04:00,44.50132430510291,45.20990193912761,44.47483542158797,45.08407974243164,8384400,0.0,0.0,0.0
1999-06-10 00:00:00-04:00,44.60728017004957,44.872169007163876,44.031146949325944,44.56754684448242,9392400,0.0,0.0,0.0
1999-06-11 00:00:00-04:00,44.87216315445011,44.91851869489892,43.494741381113975,43.89207458496094,16567600,0.0,0.0,0.0
1999-06-14 00:00:00-04:00,44.051003601740604,44.051003601740604,42.964959616369974,43.064292907714844,14136800,0.0,0.0,0.0
1999-06-15 00:00:00-04:00,43.17026882691817,43.964935533350165,43.044446598399766,43.706668853759766,9147800,0.0,0.0,0.0
1999-06-16 00:00:00-04:00,44.79270281738774,45.95159149169922,44.739725049419214,45.95159149169922,15060200,0.0,0.0,0.0
1999-06-17 00:00:00-04:00,45.348968958229406,46.67341314509358,45.348968958229406,46.46150207519531,16278200,0.0,0.0,0.0
1999-06-18 00:00:00-04:00,46.03770170092718,46.80587969248465,45.95823501214537,46.67343521118164,5392800,0.0,0.0,0.0
1999-06-21 00:00:00-04:00,46.991272132412135,48.09718284916986,46.91180549408224,48.07069396972656,10565200,0.0,0.0,0.0
1999-06-22 00:00:00-04:00,47.785968112945554,48.39521271748976,46.62045669555664,46.62045669555664,10862800,0.0,0.0,0.0
1999-06-23 00:00:00-04:00,46.6270550053164,47.46807701720039,46.329055079845695,47.355499267578125,9607000,0.0,0.0,0.0
1999-06-24 00:00:00-04:00,47.335634570911616,47.362123454275306,46.196612586273005,46.41514587402344,14988800,0.0,0.0,0.0
1999-06-25 00:00:00-04:00,46.726404785156255,47.09724926757813,45.931738037109376,46.355560302734375,8635600,0.0,0.0,0.0
1999-06-28 00:00:00-04:00,46.75286730873561,47.52104473193863,46.3687785971341,47.4548225402832,7666200,0.0,0.0,0.0
1999-06-29 00:00:00-04:00,47.415094669694945,48.28922769991837,47.17669475236128,48.10380554199219,9000400,0.0,0.0,0.0
1999-06-30 00:00:00-04:00,48.15016023662758,50.80567038033376,47.58064933298984,48.84549331665039,19467600,0.0,0.0,0.0
1999-07-01 00:00:00-04:00,49.004431307685046,49.45474229807999,48.156787090471035,49.17660903930664,6822600,0.0,0.0,0.0
1999-07-02 00:00:00-04:00,49.1633620241855,49.85207291461052,49.1633620241855,49.799095153808594,3302000,0.0,0.0,0.0
1999-07-06 00:00:00-04:00,50.06397551591697,50.56726415866958,49.21633148601785,49.48122024536133,8794800,0.0,0.0,0.0
1999-07-07 00:00:00-04:00,49.454740125695885,49.77260669318831,49.1103846775791,49.56069564819336,10520000,0.0,0.0,0.0
1999-07-08 00:00:00-04:00,49.56070495355984,50.42821595688912,49.32230498317927,50.22292709350586,11225000,0.0,0.0,0.0
1999-07-09 00:00:00-04:00,50.40833357569443,50.77917785843732,50.037489292951534,50.726200103759766,4206800,0.0,0.0,0.0
1999-07-12 00:00:00-04:00,50.911637650136875,51.17652650367557,50.16994886022853,50.461326599121094,7816200,0.0,0.0,0.0
1999-07-13 00:00:00-04:00,50.22292709350586,50.408349292690744,49.82559380953825,50.22292709350586,6230000,0.0,0.0,0.0
1999-07-14 00:00:00-04:00,50.72620889887989,51.1765198917159,50.01100908672858,51.077186584472656,6909400,0.0,0.0,0.0
1999-07-15 00:00:00-04:00,51.25597420601291,51.5473518371582,50.97121879375728,51.5473518371582,6539800,0.0,0.0,0.0
1999-07-16 00:00:00-04:00,51.57386644211903,52.315555327778675,51.55399977553886,52.02417755126953,4913800,0.0,0.0,0.0
1999-07-19 00:00:00-04:00,52.236065695805806,52.236065695805806,51.28908833849087,51.49437713623047,6833000,0.0,0.0,0.0
1999-07-20 00:00:00-04:00,50.86528792108298,50.938132364141424,49.37528794943297,49.50773239135742,14837400,0.0,0.0,0.0
1999-07-21 00:00:00-04:00,49.6136836518114,50.176572481283365,49.21635036041942,49.74612808227539,10980400,0.0,0.0,0.0
1999-07-22 00:00:00-04:00,49.74612944068487,49.74612944068487,48.342218439430184,48.481285095214844,15148400,0.0,0.0,0.0
1999-07-23 00:00:00-04:00,48.845512152888766,49.05080104615606,48.05084546927344,48.554134368896484,12115000,0.0,0.0,0.0
1999-07-26 00:00:00-04:00,47.891910800464466,48.421688574805884,47.282666359971834,47.36213302612305,10720000,0.0,0.0,0.0
1999-07-27 00:00:00-04:00,48.315738677978516,49.057427648912395,47.90516085478298,48.315738677978516,13732800,0.0,0.0,0.0
1999-07-28 00:00:00-04:00,48.89848456656457,49.534217843703004,48.269373511062994,49.2627067565918,10161800,0.0,0.0,0.0
1999-07-29 00:00:00-04:00,48.342218451447536,48.7395517537882,47.73297405452519,48.209774017333984,13033800,0.0,0.0,0.0
1999-07-30 00:00:00-04:00,48.42168559217111,48.95146333387976,47.89853007223381,47.97137451171875,10947400,0.0,0.0,0.0
1999-08-02 00:00:00-04:00,48.050820153152955,49.004419671076604,47.653487020684764,47.83890914916992,9642400,0.0,0.0,0.0
1999-08-03 00:00:00-04:00,48.49450423416195,48.5011264524105,46.83232745377486,47.52766036987305,13005000,0.0,0.0,0.0
1999-08-04 00:00:00-04:00,47.52767871311578,47.885278636552904,46.62705668371858,46.66679000854492,13227600,0.0,0.0,0.0
1999-08-05 00:00:00-04:00,46.673407533179116,47.40847396850586,45.56087454998189,47.40847396850586,18695200,0.0,0.0,0.0
1999-08-06 00:00:00-04:00,47.07074493864976,47.94487807482052,46.56745616327871,46.89856719970703,12392200,0.0,0.0,0.0
1999-08-09 00:00:00-04:00,47.07075953821208,47.203203993862644,46.20324835370086,46.29595947265625,7983400,0.0,0.0,0.0
1999-08-10 00:00:00-04:00,46.17013526678636,46.507868614262854,44.8721796568767,45.87875747680664,16767200,0.0,0.0,0.0
1999-08-11 00:00:00-04:00,46.699899894155685,47.46807748742314,45.997944507204394,47.38861083984375,13101400,0.0,0.0,0.0
1999-08-12 00:00:00-04:00,47.574048262376046,47.891914954552284,46.7264037499061,46.832359313964844,12715000,0.0,0.0,0.0
1999-08-13 00:00:00-04:00,47.81243486068436,48.92496797101607,47.73296820994638,48.87199020385742,14342600,0.0,0.0,0.0
1999-08-16 00:00:00-04:00,48.845506793469696,49.428262297513264,48.52764015490048,49.2627067565918,11470600,0.0,0.0,0.0
1999-08-17 00:00:00-04:00,49.69315461005164,49.74613238682142,48.6071101862712,49.50773239135742,11408400,0.0,0.0,0.0
1999-08-18 00:00:00-04:00,49.26933226647315,49.87857669772524,48.766043388482295,48.95146560668945,7035200,0.0,0.0,0.0
1999-08-19 00:00:00-04:00,48.501150179274894,48.845505696659146,48.057461339568256,48.36870574951172,10157800,0.0,0.0,0.0
1999-08-20 00:00:00-04:00,48.42168287087001,49.13688278198242,48.15679401490245,49.13688278198242,6920800,0.0,0.0,0.0
1999-08-23 00:00:00-04:00,49.58720785398095,50.69974136352539,49.474630058372284,50.69974136352539,9652000,0.0,0.0,0.0
1999-08-24 00:00:00-04:00,50.328886490382864,51.60035309645569,50.22955316178342,51.04408645629883,13891400,0.0,0.0,0.0
1999-08-25 00:00:00-04:00,51.361945510879764,52.34203420809614,50.805678953000196,52.130123138427734,11352000,0.0,0.0,0.0
1999-08-26 00:00:00-04:00,52.130133954703446,52.315556179135825,51.183156165638074,51.26262283325195,9753000,0.0,0.0,0.0
1999-08-27 00:00:00-04:00,51.64671226981288,51.653334492183674,50.62026780234,50.75271224975586,9635400,0.0,0.0,0.0
1999-08-30 00:00:00-04:00,50.96459769495837,51.12353095180336,49.90504264932514,50.0374870300293,10141600,0.0,0.0,0.0
1999-08-31 00:00:00-04:00,50.38187319371089,50.911651040122145,49.26933971624724,50.59378433227539,14590400,0.0,0.0,0.0
1999-09-01 00:00:00-04:00,50.91162938247492,51.38842924141589,50.593762809847604,50.957984924316406,10752000,0.0,0.0,0.0
1999-09-02 00:00:00-04:00,50.01101619300584,51.044082735128306,49.905060650224044,50.77919387817383,14583200,0.0,0.0,0.0
1999-09-03 00:00:00-04:00,52.236077279640256,53.13007708095256,52.05065509862734,53.11021041870117,14195400,0.0,0.0,0.0
1999-09-07 00:00:00-04:00,53.00425915345401,53.534036856137206,52.792348072380726,52.8718147277832,9009000,0.0,0.0,0.0
1999-09-08 00:00:00-04:00,52.553968717266066,53.08374662772238,51.73281295605878,52.15663528442383,14303400,0.0,0.0,0.0
1999-09-09 00:00:00-04:00,52.1830927925702,53.03073693945459,51.91820399666883,52.898292541503906,12677600,0.0,0.0,0.0
1999-09-10 00:00:00-04:00,53.61351629578241,54.03071633612756,53.00427179242125,53.50756072998047,10251000,0.0,0.0,0.0
1999-09-13 00:00:00-04:00,53.45456624930027,53.560521782004535,52.580433104490105,52.86518859863281,7240800,0.0,0.0,0.0
1999-09-14 00:00:00-04:00,52.65989627840511,53.52740714516455,52.55394075269403,53.15656280517578,10022600,0.0,0.0,0.0
1999-09-15 00:00:00-04:00,53.81878947484784,53.81878947484784,52.07714537101063,52.130123138427734,16096000,0.0,0.0,0.0
1999-09-16 00:00:00-04:00,52.1036376953125,52.580437633551256,51.024215612910886,52.1036376953125,15371000,0.0,0.0,0.0
1999-09-17 00:00:00-04:00,52.58044047040271,53.77244038031108,52.50097380974215,53.66648483276367,14506400,0.0,0.0,0.0
1999-09-20 00:00:00-04:00,53.82540464888473,54.03731569080947,53.42807144527583,53.792293548583984,6187200,0.0,0.0,0.0
1999-09-21 00:00:00-04:00,53.32212047596151,53.428076005968386,52.34865404402331,52.5009651184082,12265800,0.0,0.0,0.0
1999-09-22 00:00:00-04:00,52.58044335702867,53.335376674749234,51.944710036842935,53.05724334716797,12441800,0.0,0.0,0.0
1999-09-23 00:00:00-04:00,53.61350180308024,53.71945734024048,50.547413446505864,50.85865783691406,19766000,0.0,0.0,0.0
1999-09-24 00:00:00-04:00,50.54079593812225,51.12355144684274,49.69315156180154,50.92488479614258,23570800,0.0,0.0,0.0
1999-09-27 00:00:00-04:00,51.65331501606082,52.02415932899664,51.1235374261525,51.282470703125,12608800,0.0,0.0,0.0
1999-09-28 00:00:00-04:00,51.0242150559217,51.70630384901189,49.931548542718964,51.52088165283203,20622000,0.0,0.0,0.0
1999-09-29 00:00:00-04:00,51.520878500603175,51.89172287027333,50.48781204223633,50.48781204223633,15557000,0.0,0.0,0.0
1999-09-30 00:00:00-04:00,50.96463085582571,51.54738651010231,50.3288974147967,51.017608642578125,17604200,0.0,0.0,0.0
1999-10-01 00:00:00-04:00,50.328878875649266,51.03745651245117,49.79910120327401,51.03745651245117,19607400,0.0,0.0,0.0
1999-10-04 00:00:00-04:00,51.308968479137135,52.368523842671195,51.01759075416526,52.183101654052734,12434200,0.0,0.0,0.0
1999-10-05 00:00:00-04:00,52.36851005015835,53.189665240626184,51.44139935124305,52.553932189941406,19526400,0.0,0.0,0.0
1999-10-06 00:00:00-04:00,52.8718324525773,53.68636594351756,52.070543408644205,53.60689926147461,19098200,0.0,0.0,0.0
1999-10-07 00:00:00-04:00,53.90489373247242,54.16316042234545,53.083738103132546,53.48107147216797,22013600,0.0,0.0,0.0
1999-10-08 00:00:00-04:00,53.26914921935729,54.196260220191455,52.55394930442807,54.043949127197266,22523200,0.0,0.0,0.0
1999-10-11 00:00:00-04:00,54.19625193695909,54.83198509750993,54.063807528511,54.80549621582031,13016000,0.0,0.0,0.0
1999-10-12 00:00:00-04:00,54.62007157715327,55.057138105292466,53.40158307446217,53.560516357421875,20182800,0.0,0.0,0.0
1999-10-13 00:00:00-04:00,52.9512762464393,53.58700942798735,51.75927653103672,51.971187591552734,22570600,0.0,0.0,0.0
1999-10-14 00:00:00-04:00,52.15662196317443,52.659910849563616,51.308977522940005,52.29568862915039,22130400,0.0,0.0,0.0
1999-10-15 00:00:00-04:00,50.96462336562123,51.70631227115002,50.441467798328596,50.75271224975586,33703000,0.0,0.0,0.0
1999-10-18 00:00:00-04:00,50.80568097279537,50.99110316612674,48.666703528294214,50.110347747802734,24714800,0.0,0.0,0.0
1999-10-19 00:00:00-04:00,50.653373729794055,50.91164037582124,49.53421826367624,50.38186264038086,26657200,0.0,0.0,0.0
1999-10-20 00:00:00-04:00,51.15002773440614,52.335405124936784,50.646739009935025,51.91820526123047,22486400,0.0,0.0,0.0
1999-10-21 00:00:00-04:00,51.07056540370466,52.76585388183594,50.69972104911345,52.76585388183594,22454800,0.0,0.0,0.0
1999-10-22 00:00:00-04:00,53.07710254667266,53.61350246012,52.34203599861518,52.52745819091797,16589400,0.0,0.0,0.0
1999-10-25 00:00:00-04:00,52.28904341882275,53.130065267124486,52.07713240192783,52.553932189941406,13855400,0.0,0.0,0.0
1999-10-26 00:00:00-04:00,53.18967848676976,53.48105620756382,52.02416760359353,52.130123138427734,13542400,0.0,0.0,0.0
1999-10-27 00:00:00-04:00,51.997666166271564,52.236066062092476,51.236110943510326,52.05064392089844,15225200,0.0,0.0,0.0
1999-10-28 00:00:00-04:00,52.87179455848615,54.03730505977542,52.39499480795872,53.85188293457031,14103800,0.0,0.0,0.0
1999-10-29 00:00:00-04:00,55.09686053025858,56.15641554045587,54.91143840347406,55.73259353637695,19000000,0.0,0.0,0.0
1999-11-01 00:00:00-05:00,55.732612314602434,56.39483441910104,55.368390157128204,55.44123458862305,9681800,0.0,0.0,0.0
1999-11-02 00:00:00-05:00,55.73262428118844,56.42133541774305,55.26244648604059,55.47435760498047,12834800,0.0,0.0,0.0
1999-11-03 00:00:00-05:00,56.262398387608904,56.898131702723134,56.10346505883035,56.580265045166016,18752600,0.0,0.0,0.0
1999-11-04 00:00:00-05:00,57.36830688847436,57.48088465796576,56.606751388973656,57.21599578857422,20048600,0.0,0.0,0.0
1999-11-05 00:00:00-05:00,58.381476523786596,58.67285412894161,57.79872131347656,57.79872131347656,15134600,0.0,0.0,0.0
1999-11-08 00:00:00-05:00,58.01064144247626,59.16952982745724,57.825219300879304,58.96424102783203,10890800,0.0,0.0,0.0
1999-11-09 00:00:00-05:00,59.44103115708081,59.546986649339416,58.063609757718865,58.566898345947266,14629800,0.0,0.0,0.0
1999-11-10 00:00:00-05:00,58.59340953826904,59.838387046541484,58.32852070672171,59.33509826660156,16561000,0.0,0.0,0.0
1999-11-11 00:00:00-05:00,59.9708311917489,60.47411996941817,59.4410535310444,60.3946533203125,18501400,0.0,0.0,0.0
1999-11-12 00:00:00-05:00,60.712538642387884,61.24231646649249,58.8053384756113,61.18933868408203,28646600,0.0,0.0,0.0
1999-11-15 00:00:00-05:00,61.2423109866564,61.454222097336874,60.76551098762534,61.070133209228516,10909400,0.0,0.0,0.0
1999-11-16 00:00:00-05:00,61.295332297052425,62.91115566356937,61.03044322057424,62.61977767944336,19126400,0.0,0.0,0.0
1999-11-17 00:00:00-05:00,62.619731517026196,62.891242620262034,61.45422043972114,61.77208709716797,21683600,0.0,0.0,0.0
1999-11-18 00:00:00-05:00,62.19589786358924,63.66603088378906,61.82505349813342,63.66603088378906,17738400,0.0,0.0,0.0
1999-11-19 00:00:00-05:00,63.387928142744244,64.34152839896606,63.14952807868879,64.2355728149414,17939400,0.0,0.0,0.0
1999-11-22 00:00:00-05:00,64.36796873658146,65.6924125377457,63.255435943603516,63.255435943603516,18841800,0.0,0.0,0.0
1999-11-23 00:00:00-05:00,64.79182615037658,64.84480393136626,62.93760381573784,63.54684829711914,24047600,0.0,0.0,0.0
1999-11-24 00:00:00-05:00,63.732265370810005,65.89773199344663,63.07004316205263,65.63946533203125,18617800,0.0,0.0,0.0
1999-11-26 00:00:00-05:00,66.46061615395335,66.7784827915968,65.58648290043384,65.85137176513672,8045200,0.0,0.0,0.0
1999-11-29 00:00:00-05:00,65.71891188358236,66.27517836869129,64.68584555409437,64.76531219482422,20485200,0.0,0.0,0.0
1999-11-30 00:00:00-05:00,64.89776770273845,65.00372324184495,62.301856994628906,62.301856994628906,23702400,0.0,0.0,0.0
1999-12-01 00:00:00-05:00,62.990590600733256,63.97067968913827,62.51379050367136,63.65281295776367,23205800,0.0,0.0,0.0
1999-12-02 00:00:00-05:00,63.89117688287395,65.79837619281048,63.85144356391694,65.67255401611328,17229200,0.0,0.0,0.0
1999-12-03 00:00:00-05:00,67.22881863128516,67.97050772572015,66.8844629802975,67.06988525390625,21444600,0.0,0.0,0.0
1999-12-06 00:00:00-05:00,67.32814508576216,68.2353896885702,66.69903386483686,67.67912292480469,16018400,0.0,0.0,0.0
1999-12-07 00:00:00-05:00,67.89103407290584,68.15592300803227,66.82485610902192,67.67912292480469,23397000,0.0,0.0,0.0
1999-12-08 00:00:00-05:00,67.69897815958255,68.22875594034814,66.69902259838751,66.85795593261719,19563000,0.0,0.0,0.0
1999-12-09 00:00:00-05:00,67.8115218971806,68.1823661575558,65.48050083196502,67.17578887939453,28445400,0.0,0.0,0.0
1999-12-10 00:00:00-05:00,67.73208618164062,67.97048617211179,66.22221957532325,67.73208618164062,20428400,0.0,0.0,0.0
1999-12-13 00:00:00-05:00,67.50031355288147,68.94395804954861,67.20231354210155,68.65258026123047,16209200,0.0,0.0,0.0
1999-12-14 00:00:00-05:00,68.44731263046415,68.84464610161622,66.96393433816307,67.41424560546875,27760200,0.0,0.0,0.0
1999-12-15 00:00:00-05:00,66.64603285837283,68.71216583251953,66.06327740412632,68.71216583251953,31797200,0.0,0.0,0.0
1999-12-16 00:00:00-05:00,69.61281907746809,70.56641933880326,69.29495232368969,70.40748596191406,27219600,0.0,0.0,0.0
1999-12-17 00:00:00-05:00,71.6259374052942,71.94380399141237,70.7186931907486,71.01669311523438,23892400,0.0,0.0,0.0
1999-12-20 00:00:00-05:00,71.54645348437931,72.26165313046529,70.93720934141717,71.94378662109375,15392000,0.0,0.0,0.0
1999-12-21 00:00:00-05:00,72.15576523754832,75.81123352050781,71.7451872782304,75.81123352050781,26003800,0.0,0.0,0.0
1999-12-22 00:00:00-05:00,75.59930383553223,75.70525941203613,74.11592576447764,75.57281494140625,22313600,0.0,0.0,0.0
1999-12-23 00:00:00-05:00,76.17542680093563,76.92373795702584,75.44036009008595,76.47342681884766,17543600,0.0,0.0,0.0
1999-12-27 00:00:00-05:00,76.55289488470098,76.57938377566454,74.51325028050653,76.02311706542969,19281800,0.0,0.0,0.0
1999-12-28 00:00:00-05:00,76.0760267345969,76.71175954853503,75.06944977919484,75.54624938964844,15346400,0.0,0.0,0.0
1999-12-29 00:00:00-05:00,76.28800840635557,78.40711975097656,76.18205283912452,78.40711975097656,16512600,0.0,0.0,0.0
1999-12-30 00:00:00-05:00,79.36071567848082,79.46667124013432,77.5594711303711,77.5594711303711,21887000,0.0,0.0,0.0
1999-12-31 00:00:00-05:00,78.51309289684374,78.98989305613631,77.45353698730469,77.45353698730469,14464400,0.0,0.0,0.0
2000-01-03 00:00:00-05:00,81.53279701071868,81.53279701071868,76.92373051303673,80.3143081665039,36345200,0.0,0.0,0.0
2000-01-04 00:00:00-05:00,77.98327740461225,79.25474388403528,74.53972235617489,74.80461120605469,33786600,0.0,0.0,0.0
2000-01-05 00:00:00-05:00,74.1688428923141,75.97008621969889,71.41400015631388,72.89737701416016,42496600,0.0,0.0,0.0
2000-01-06 00:00:00-05:00,73.63909402490825,74.59269380364807,67.59962875955605,67.89100646972656,37134800,0.0,0.0,0.0
2000-01-07 00:00:00-05:00,70.30150593651665,76.28799438476562,69.93066151936848,76.28799438476562,28138200,0.0,0.0,0.0
2000-01-10 00:00:00-05:00,77.13565294420397,79.62560877413362,76.23503062274004,78.40711975097656,29675600,0.0,0.0,0.0
2000-01-11 00:00:00-05:00,77.77137912403454,78.72497914054176,73.7450679432262,74.59271240234375,32546600,0.0,0.0,0.0
